date,state,pm25,pm10,no2,so2,co,ozone,aqi,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,population_density,smoking_prevalence_pct,elderly_population_pct,respiratory_hospitalizations
2020-04-25,Lagos,32.81748836257163,51.57845241368837,30.413780101463185,10.86075228601697,1.7421889425212724,36.59251109478864,36.4,32.0,71.3,1.6,7.8,1110,8.9,6.7,42
2020-04-26,Lagos,30.879275443162104,75.43051242902874,33.260156859967,10.426152832973827,1.613086302975284,37.69359169805843,42.0,29.1,69.2,1.1,4.9,1110,8.9,6.7,42
2020-04-27,Lagos,28.984163185857238,99.51079586951505,27.20565831966675,5.512365405833747,2.241052391120439,20.92302008810527,44.4,28.2,62.8,2.7,11.0,1110,8.9,6.7,49
2020-04-28,Lagos,27.66993936723359,56.6207799466306,23.257376500964085,8.478001673834362,2.275269003964222,35.827961544289344,34.1,31.6,80.1,14.0,5.9,1110,8.9,6.7,35
2020-04-29,Lagos,61.99714140419509,62.68835970480701,18.701542748899058,9.301984274440004,1.276761028687786,35.48268768969088,50.4,33.1,60.1,6.9,9.9,1110,8.9,6.7,47
2020-04-30,Lagos,23.055602419943,79.2311850354288,16.896431515467683,7.713275613611254,1.7949420442655444,51.96579281703255,38.3,26.9,66.5,7.6,5.5,1110,8.9,6.7,43
2020-05-01,Lagos,38.21052333332164,78.90272346977977,27.066742321341835,11.395136383045546,1.8833264142817567,34.926591168761576,45.0,28.5,81.7,2.3,3.1,1110,8.9,6.7,46
2020-05-02,Lagos,19.905780865932375,65.03690945558813,27.00968329751264,12.928445074254128,1.7849422664499504,34.33296216508934,33.3,31.4,86.7,4.0,8.2,1110,8.9,6.7,33
2020-05-03,Lagos,36.857674920867716,74.24371838322529,27.854000278395844,8.167330325294232,2.397265937253222,43.19630553321375,44.1,22.4,62.4,3.9,8.3,1110,8.9,6.7,45
2020-05-04,Lagos,26.386162976432562,54.151684633196695,35.69759483676094,9.841420137126098,1.4094897853675548,28.66544328479433,34.1,26.0,71.2,8.2,7.9,1110,8.9,6.7,38
2020-05-05,Lagos,38.64273405804439,55.077325749642256,29.613604479332377,12.580612726061453,0.7352434629449793,21.96971755815789,38.4,27.9,75.8,3.8,7.4,1110,8.9,6.7,44
2020-05-06,Lagos,42.46187407314403,63.516515297020945,30.41866993410667,5.02226614483255,1.1793405007861257,37.44985800272363,43.5,25.1,74.8,3.9,7.3,1110,8.9,6.7,47
2020-05-07,Lagos,17.825042658592405,60.27723900926348,30.512423740798877,8.193683941656223,1.9366833729859623,31.87953845912265,31.3,30.6,66.9,1.8,9.6,1110,8.9,6.7,42
2020-05-08,Lagos,26.411612270469057,74.3913577830264,36.015618142334134,10.615080061185637,1.2034226769506333,29.90395928086611,39.4,33.0,75.0,6.7,8.7,1110,8.9,6.7,44
2020-05-09,Lagos,33.025704613579606,46.716356615314055,36.62363116084606,12.2776329997595,2.0919431471876564,45.90073403310284,37.2,31.8,80.2,0.3,8.5,1110,8.9,6.7,44
2020-05-10,Lagos,43.26994389117318,84.3604481148895,37.010934887964844,12.352099541395312,1.7469690454809808,42.99797408876152,51.0,25.8,72.1,12.9,5.5,1110,8.9,6.7,47
2020-05-11,Lagos,31.422828177307558,62.908335460556415,24.70539076544864,5.666327669425608,0.9693602533611162,32.261420951435696,37.1,32.2,65.5,5.6,7.5,1110,8.9,6.7,42
2020-05-12,Lagos,60.12407576578319,63.90052593821153,25.549172313829523,10.196781537049535,2.34513725317213,19.21113895034499,49.3,30.4,62.2,6.7,7.0,1110,8.9,6.7,47
2020-05-13,Lagos,31.969070556053076,54.202436444327645,34.25994795760497,8.252089377101646,1.7143754122814572,37.55903331439174,37.2,31.1,61.1,9.5,7.9,1110,8.9,6.7,49
2020-05-14,Lagos,40.45121747588932,53.01852072984917,30.430242475924043,5.869925378085755,2.1589951549580855,47.07992654190037,41.0,34.0,80.8,2.6,5.4,1110,8.9,6.7,37
2020-05-15,Lagos,27.005016668365133,72.81480621252899,30.65577387162786,8.539728974472146,1.8709175835714518,29.53194478650922,38.3,26.0,71.4,8.1,9.8,1110,8.9,6.7,41
2020-05-16,Lagos,34.334714824479676,74.41500108001173,37.281775228681916,9.282109669601743,1.441088306974139,27.6407515015488,42.9,32.2,96.4,1.1,5.8,1110,8.9,6.7,46
2020-05-17,Lagos,32.6300082893984,76.32319856964175,41.51914765301032,13.479373735867917,1.611542887293052,36.882174753502134,44.4,32.8,76.9,4.4,6.3,1110,8.9,6.7,48
2020-05-18,Lagos,22.303100129268927,50.67758180068986,23.14123520987636,14.887970009854078,1.9319472152270096,26.685697383100624,29.6,30.1,72.4,2.8,5.2,1110,8.9,6.7,40
2020-05-19,Lagos,49.29324262712855,45.918277158215815,32.41247416169939,9.290073443406863,2.3751452654580802,35.63831475512107,42.6,26.3,69.6,3.9,11.3,1110,8.9,6.7,45
2020-05-20,Lagos,44.44490972391197,57.59387673609658,25.580265294341192,7.555108046303671,0.7334334824647448,31.671199850732506,41.8,29.4,84.8,8.0,9.6,1110,8.9,6.7,47
2020-05-21,Lagos,26.626809206686083,61.045024148707476,22.491971936582594,10.258218594981026,2.1193915397241048,35.30509069479992,34.7,33.8,61.3,4.8,6.5,1110,8.9,6.7,36
2020-05-22,Lagos,29.81597100584478,91.73797809561243,10.36769939799008,6.8876397978587605,1.7364342791740013,24.105333194404697,40.7,27.4,65.9,3.5,6.5,1110,8.9,6.7,39
2020-05-23,Lagos,23.76098533134907,49.4482463347156,32.284619575107435,10.146006210649151,2.278428439637787,50.1785410248883,33.4,23.5,76.6,1.5,13.1,1110,8.9,6.7,41
2020-05-24,Lagos,34.05897351540483,64.20148764657885,34.254394490503294,11.703060252803757,2.3017492267764323,26.348751296617255,39.7,30.0,65.5,1.6,7.9,1110,8.9,6.7,45
2020-05-25,Lagos,27.276302156857,60.96214592622016,32.4695277282662,10.880181866925708,1.7625175245804763,20.671415156632904,35.0,26.0,75.3,7.6,9.5,1110,8.9,6.7,40
2020-05-26,Lagos,35.69779213498798,88.75635069693287,24.343693313100825,9.094346484428344,1.9218162500036868,27.868180428008728,45.1,31.6,70.0,2.1,9.2,1110,8.9,6.7,51
